Lemma,Wortart,Deutsche Bedeutung,Englische Bedeutung,link,ipa,subst1_kw_hw_iw,struc,Substitution
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,m¨w¨
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,m¨wɜ
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,mɜwi
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,mɜw¨
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,mɜwɜ
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,mawe
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,maw¨
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,mawɜ
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,m¨we
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,m¨w¨
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,m¨wɜ
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,mɜwe
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,mɜw¨
mawi,F.,"Mädchen, Jungfrau","girl, damsel, maiden (F.), child",https://koeblergerhard.de/wikiling/?f=got&page=164,mawɪ,mawɪ,CVCV,mɜwɜ
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,meki
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,mek¨
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,mekɜ
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,m¨ki
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,m¨k¨
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,m¨kɜ
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,mɜki
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,mɜk¨
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,mɜkɜ
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,meke
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,mek¨
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,mekɜ
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,m¨ke
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,m¨k¨
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,m¨kɜ
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,mɜke
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,mɜk¨
meki,"N., M.",Schwert,"sword, sabre",https://koeblergerhard.de/wikiling/?f=got&page=164,mekɪ,mekɪ,CVCV,mɜkɜ
mela,M.,"Scheffel, Maß","peck-measure, measure of grain, bushel (1)",https://koeblergerhard.de/wikiling/?f=got&page=164,mela,mela,CVCV,mela
mela,M.,"Scheffel, Maß","peck-measure, measure of grain, bushel (1)",https://koeblergerhard.de/wikiling/?f=got&page=164,mela,mela,CVCV,mel¨
mela,M.,"Scheffel, Maß","peck-measure, measure of grain, bushel (1)",https://koeblergerhard.de/wikiling/?f=got&page=164,mela,mela,CVCV,melɜ
mela,M.,"Scheffel, Maß","peck-measure, measure of grain, bushel (1)",https://koeblergerhard.de/wikiling/?f=got&page=164,mela,mela,CVCV,m¨la
mela,M.,"Scheffel, Maß","peck-measure, measure of grain, bushel (1)",https://koeblergerhard.de/wikiling/?f=got&page=164,mela,mela,CVCV,m¨l¨
mela,M.,"Scheffel, Maß","peck-measure, measure of grain, bushel (1)",https://koeblergerhard.de/wikiling/?f=got&page=164,mela,mela,CVCV,m¨lɜ
mela,M.,"Scheffel, Maß","peck-measure, measure of grain, bushel (1)",https://koeblergerhard.de/wikiling/?f=got&page=164,mela,mela,CVCV,mɜla
mela,M.,"Scheffel, Maß","peck-measure, measure of grain, bushel (1)",https://koeblergerhard.de/wikiling/?f=got&page=164,mela,mela,CVCV,mɜl¨
mela,M.,"Scheffel, Maß","peck-measure, measure of grain, bushel (1)",https://koeblergerhard.de/wikiling/?f=got&page=164,mela,mela,CVCV,mɜlɜ
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,meli
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,mel¨
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,melɜ
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,m¨li
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,m¨l¨
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,m¨lɜ
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,mɜli
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,mɜl¨
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,mɜlɜ
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,mele
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,mel¨
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,melɜ
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,m¨le
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,m¨l¨
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,m¨lɜ
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,mɜle
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,mɜl¨
meli,N.,Schrift,scripture,https://koeblergerhard.de/wikiling/?f=got&page=164,melɪ,melɪ,CVCV,mɜlɜ
mena,M.,Mond,moon,https://koeblergerhard.de/wikiling/?f=got&page=165,mena,mena,CVCV,mena
mena,M.,Mond,moon,https://koeblergerhard.de/wikiling/?f=got&page=165,mena,mena,CVCV,men¨
mena,M.,Mond,moon,https://koeblergerhard.de/wikiling/?f=got&page=165,mena,mena,CVCV,menɜ
mena,M.,Mond,moon,https://koeblergerhard.de/wikiling/?f=got&page=165,mena,mena,CVCV,m¨na
mena,M.,Mond,moon,https://koeblergerhard.de/wikiling/?f=got&page=165,mena,mena,CVCV,m¨n¨
mena,M.,Mond,moon,https://koeblergerhard.de/wikiling/?f=got&page=165,mena,mena,CVCV,m¨nɜ
mena,M.,Mond,moon,https://koeblergerhard.de/wikiling/?f=got&page=165,mena,mena,CVCV,mɜna
mena,M.,Mond,moon,https://koeblergerhard.de/wikiling/?f=got&page=165,mena,mena,CVCV,mɜn¨
mena,M.,Mond,moon,https://koeblergerhard.de/wikiling/?f=got&page=165,mena,mena,CVCV,mɜnɜ
mera,Adj.,groß,great,https://koeblergerhard.de/wikiling/?f=got&page=165,mera,mera,CVCV,mera
mera,Adj.,groß,great,https://koeblergerhard.de/wikiling/?f=got&page=165,mera,mera,CVCV,mer¨
mera,Adj.,groß,great,https://koeblergerhard.de/wikiling/?f=got&page=165,mera,mera,CVCV,merɜ
mera,Adj.,groß,great,https://koeblergerhard.de/wikiling/?f=got&page=165,mera,mera,CVCV,m¨ra
mera,Adj.,groß,great,https://koeblergerhard.de/wikiling/?f=got&page=165,mera,mera,CVCV,m¨r¨
mera,Adj.,groß,great,https://koeblergerhard.de/wikiling/?f=got&page=165,mera,mera,CVCV,m¨rɜ
mera,Adj.,groß,great,https://koeblergerhard.de/wikiling/?f=got&page=165,mera,mera,CVCV,mɜra
mera,Adj.,groß,great,https://koeblergerhard.de/wikiling/?f=got&page=165,mera,mera,CVCV,mɜr¨
mera,Adj.,groß,great,https://koeblergerhard.de/wikiling/?f=got&page=165,mera,mera,CVCV,mɜrɜ
merei,F.,"Kunde (F.), Ruf",reputation,https://koeblergerhard.de/wikiling/?f=got&page=165,meri,meri,CVCV,meri
merei,F.,"Kunde (F.), Ruf",reputation,https://koeblergerhard.de/wikiling/?f=got&page=165,meri,meri,CVCV,mer¨
merei,F.,"Kunde (F.), Ruf",reputation,https://koeblergerhard.de/wikiling/?f=got&page=165,meri,meri,CVCV,merɜ
merei,F.,"Kunde (F.), Ruf",reputation,https://koeblergerhard.de/wikiling/?f=got&page=165,meri,meri,CVCV,m¨ri
merei,F.,"Kunde (F.), Ruf",reputation,https://koeblergerhard.de/wikiling/?f=got&page=165,meri,meri,CVCV,m¨r¨
merei,F.,"Kunde (F.), Ruf",reputation,https://koeblergerhard.de/wikiling/?f=got&page=165,meri,meri,CVCV,m¨rɜ
merei,F.,"Kunde (F.), Ruf",reputation,https://koeblergerhard.de/wikiling/?f=got&page=165,meri,meri,CVCV,mɜri
merei,F.,"Kunde (F.), Ruf",reputation,https://koeblergerhard.de/wikiling/?f=got&page=165,meri,meri,CVCV,mɜr¨
merei,F.,"Kunde (F.), Ruf",reputation,https://koeblergerhard.de/wikiling/?f=got&page=165,meri,meri,CVCV,mɜrɜ
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,mine
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,min¨
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,minɜ
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,m¨ne
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,m¨n¨
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,m¨nɜ
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,mɜne
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,mɜn¨
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,mɜnɜ
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,mene
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,men¨
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,menɜ
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,m¨ne
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,m¨n¨
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,m¨nɜ
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,mɜne
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,mɜn¨
mine,M.,,,https://koeblergerhard.de/wikiling/?f=got&page=167,mɪne,mɪne,CVCV,mɜnɜ
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,moti
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mot¨
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,motɜ
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mȣti
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mȣt¨
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mȣtɜ
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mɜti
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mɜt¨
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mɜtɜ
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,moni
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mon¨
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,monɜ
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mȣni
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mȣn¨
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mȣnɜ
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mɜni
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mɜn¨
modei,F.,,,https://koeblergerhard.de/wikiling/?f=got&page=170,modi,modi,CVCV,mɜnɜ
mota,F.,"„Maut“, Zoll (M.) (2), Zollhaus","admission tax, import tax, customs duties",https://koeblergerhard.de/wikiling/?f=got&page=170,mota,mota,CVCV,mota
mota,F.,"„Maut“, Zoll (M.) (2), Zollhaus","admission tax, import tax, customs duties",https://koeblergerhard.de/wikiling/?f=got&page=170,mota,mota,CVCV,mot¨
mota,F.,"„Maut“, Zoll (M.) (2), Zollhaus","admission tax, import tax, customs duties",https://koeblergerhard.de/wikiling/?f=got&page=170,mota,mota,CVCV,motɜ
mota,F.,"„Maut“, Zoll (M.) (2), Zollhaus","admission tax, import tax, customs duties",https://koeblergerhard.de/wikiling/?f=got&page=170,mota,mota,CVCV,mȣta
mota,F.,"„Maut“, Zoll (M.) (2), Zollhaus","admission tax, import tax, customs duties",https://koeblergerhard.de/wikiling/?f=got&page=170,mota,mota,CVCV,mȣt¨
mota,F.,"„Maut“, Zoll (M.) (2), Zollhaus","admission tax, import tax, customs duties",https://koeblergerhard.de/wikiling/?f=got&page=170,mota,mota,CVCV,mȣtɜ
mota,F.,"„Maut“, Zoll (M.) (2), Zollhaus","admission tax, import tax, customs duties",https://koeblergerhard.de/wikiling/?f=got&page=170,mota,mota,CVCV,mɜta
mota,F.,"„Maut“, Zoll (M.) (2), Zollhaus","admission tax, import tax, customs duties",https://koeblergerhard.de/wikiling/?f=got&page=170,mota,mota,CVCV,mɜt¨
mota,F.,"„Maut“, Zoll (M.) (2), Zollhaus","admission tax, import tax, customs duties",https://koeblergerhard.de/wikiling/?f=got&page=170,mota,mota,CVCV,mɜtɜ
mula,"F., M.",Maul,"mouth (N.), muzzle (N.)",https://koeblergerhard.de/wikiling/?f=got&page=171,mula,mula,CVCV,mula
mula,"F., M.",Maul,"mouth (N.), muzzle (N.)",https://koeblergerhard.de/wikiling/?f=got&page=171,mula,mula,CVCV,mul¨
mula,"F., M.",Maul,"mouth (N.), muzzle (N.)",https://koeblergerhard.de/wikiling/?f=got&page=171,mula,mula,CVCV,mulɜ
mula,"F., M.",Maul,"mouth (N.), muzzle (N.)",https://koeblergerhard.de/wikiling/?f=got&page=171,mula,mula,CVCV,mȣla
mula,"F., M.",Maul,"mouth (N.), muzzle (N.)",https://koeblergerhard.de/wikiling/?f=got&page=171,mula,mula,CVCV,mȣl¨
mula,"F., M.",Maul,"mouth (N.), muzzle (N.)",https://koeblergerhard.de/wikiling/?f=got&page=171,mula,mula,CVCV,mȣlɜ
mula,"F., M.",Maul,"mouth (N.), muzzle (N.)",https://koeblergerhard.de/wikiling/?f=got&page=171,mula,mula,CVCV,mɜla
mula,"F., M.",Maul,"mouth (N.), muzzle (N.)",https://koeblergerhard.de/wikiling/?f=got&page=171,mula,mula,CVCV,mɜl¨
mula,"F., M.",Maul,"mouth (N.), muzzle (N.)",https://koeblergerhard.de/wikiling/?f=got&page=171,mula,mula,CVCV,mɜlɜ
namo,N.,Name,name (N.),https://koeblergerhard.de/wikiling/?f=got&page=173,namo,namo,CVCV,namo
namo,N.,Name,name (N.),https://koeblergerhard.de/wikiling/?f=got&page=173,namo,namo,CVCV,namȣ
namo,N.,Name,name (N.),https://koeblergerhard.de/wikiling/?f=got&page=173,namo,namo,CVCV,namɜ
namo,N.,Name,name (N.),https://koeblergerhard.de/wikiling/?f=got&page=173,namo,namo,CVCV,n¨mo
namo,N.,Name,name (N.),https://koeblergerhard.de/wikiling/?f=got&page=173,namo,namo,CVCV,n¨mȣ
namo,N.,Name,name (N.),https://koeblergerhard.de/wikiling/?f=got&page=173,namo,namo,CVCV,n¨mɜ
namo,N.,Name,name (N.),https://koeblergerhard.de/wikiling/?f=got&page=173,namo,namo,CVCV,nɜmo
namo,N.,Name,name (N.),https://koeblergerhard.de/wikiling/?f=got&page=173,namo,namo,CVCV,nɜmȣ
namo,N.,Name,name (N.),https://koeblergerhard.de/wikiling/?f=got&page=173,namo,namo,CVCV,nɜmɜ
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,nati
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,nat¨
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,natɜ
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,n¨ti
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,n¨t¨
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,n¨tɜ
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,nɜti
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,nɜt¨
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,nɜtɜ
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,nate
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,nat¨
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,natɜ
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,n¨te
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,n¨t¨
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,n¨tɜ
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,nɜte
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,nɜt¨
nati,N.,"Netz, kreisrundes Wurfnetz","net, circular casting-net, fishing-net",https://koeblergerhard.de/wikiling/?f=got&page=173,natɪ,natɪ,CVCV,nɜtɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,noti
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,not¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,notɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣti
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣt¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣtɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜti
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜt¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜtɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,note
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,not¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,notɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣte
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣt¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣtɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜte
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜt¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜtɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,noni
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,non¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nonɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣni
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣn¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣnɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜni
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜn¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜnɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,none
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,non¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nonɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣne
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣn¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nȣnɜ
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜne
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜn¨
naudi,,,,https://koeblergerhard.de/wikiling/?f=got&page=173,nɔdɪ,nɔdɪ,CVCV,nɜnɜ
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,no0a
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,no0¨
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,no0ɜ
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nȣ0a
nauha,M.,"Genügsamkeit, Auskommen","sufficiency, satisfactoriness",https://koeblergerhard.de/wikiling/?f=got&page=174,nɔha,nɔha,CVCV,nȣ0¨
